EJECUCIÓN PRESUPUESTAL A OCTUBRE DE 2016;;;;;
SECRETARÍA DE HACIENDA;;;;;
MUNICIPIO DE MEDELLÍN;;;;;
DEPENDENCIA;FONDO;PROYECTO;NOMBRE DEL PROYECTO;PRESUPUESTO DEFINITIVO;PRESUPUESTO EJECUTADO
Secretaría de Movilidad;110000116 ;150064 ; Reducción mortalidad por acci;553.030.000;553.030.000
Secretaría de Movilidad;110000116 ;120155 ; Estudios de movilidad para la;1.984.853.032;1.880.139.161
Secretaría de Movilidad;110000116 ;120236 ; Interventoría de trámites en ;470.485.746;470.485.746
Secretaría de Movilidad;110000116 ;120238 ; Gestión Administrativa financ;8.172.815.319;8.172.815.319
Secretaría de Movilidad;110000116 ;150221 ; Gestión TPM - Transporte Públ;60.000.000;30.000.000
Secretaría de Movilidad;110000116 ;150123 ; Adecuac y Mejoram instalacion;903.233.242;903.233.241
Secretaría de Movilidad;110000116 ;120158 ; Mejoramiento clima Organizaci;199.964.571;199.964.571
Secretaría de Movilidad;110000116 ;120239 ; Gestión debido cobrar multas ;4.318.610.109;4.113.155.043
Secretaría de Movilidad;110000216 ;150220 ; Racionalización de buses corr;0;0
Secretaría de Movilidad;110000216 ;150102 ; Implementación de Movilidad H;2.500.000.000;1.674.077.596
Secretaría de Movilidad;110004013 ;120155 ; Estudios de movilidad para la;247.116.875;0
Secretaría de Movilidad;110004014 ;120155 ; Estudios de movilidad para la;97.924.787;0
Secretaría de Movilidad;110004015 ;120155 ; Estudios de movilidad para la;23.518.162;0
Secretaría de Movilidad;110008615 ;120237 ; Renova dotación mtto equipos ;538.820.845;118.444.896
Secretaría de Movilidad;110009010 ;110034 ; Ampliación y Sostenimiento de;1;0
Secretaría de Movilidad;110010410 ;080428 ; CONSTRUCCIÓN Y ADEC DE DEPOSI;2.494.171;0
Secretaría de Movilidad;110013314 ;120236 ; Interventoría de trámites en ;50.627.795;50.627.795
Secretaría de Movilidad;110013315 ;120236 ; Interventoría de trámites en ;577.277.353;577.277.352
Secretaría de Movilidad;110013316 ;120236 ; Interventoría de trámites en ;722.305.736;109.375.690
Secretaría de Movilidad;110020316 ;150064 ; Reducción mortalidad por acci;4.011.364.861;3.988.515.854
Secretaría de Movilidad;110090112 ;120239 ; Gestión debido cobrar multas ;313.300.000;313.300.000
Secretaría de Movilidad;110090116 ;110002 ; Fortalecimiento Operación Met;20.357.060.121;20.357.060.121
Secretaría de Movilidad;150000116 ;120239 ; Gestión debido cobrar multas ;80.457.214;80.457.214
Secretaría de Movilidad;160000115 ;110149 ; Manteni y operación escaleras;14.418.229;14.418.229
Secretaría de Movilidad;160000115 ;120156 ; Señalización Vial para la Mov;79.851.559;79.851.559
Secretaría de Movilidad;160000115 ;120237 ; Renova dotación mtto equipos ;14.013.348;14.013.348
Secretaría de Movilidad;160000115 ;120155 ; Estudios de movilidad para la;22.888.161;22.888.161
Secretaría de Movilidad;160000115 ;120238 ; Gestión Administrativa financ;142.587.152;142.587.152
Secretaría de Movilidad;160004015 ;120155 ; Estudios de movilidad para la;51.841.510;51.841.510
Secretaría de Movilidad;160070115 ;120240 ; Educación para la Movilidad y;742.401;742.401
Secretaría de Desarrollo Económico;110000116 ;150237 ; 16PP1-FORMACIÓN PARA EL TRABA;180.000.000;179.846.383
Secretaría de Desarrollo Económico;110000116 ;150239 ; 16PP2- FORMACIÓN PARA EL TRAB;700.000.000;699.378.578
Secretaría de Desarrollo Económico;110000116 ;150312 ; 16PP2-FORMACIÓN PARA EL EMPLE;150.000.000;143.918.588
Secretaría de Desarrollo Económico;110000116 ;150175 ; 16PP3-DESARROLLO EMPRESARIAL ;200.000.000;199.682.216
Secretaría de Desarrollo Económico;110000116 ;150240 ; 16PP3-FORMACIÓN PARA EL TRABA;300.000.000;299.738.428
Secretaría de Desarrollo Económico;110000116 ;150191 ; 16PP5-DESARROLLO EMPRESARIAL ;250.000.000;248.626.929
Secretaría de Desarrollo Económico;110000116 ;150241 ; 16PP5-FORMACIÓN PARA EL TRABA;140.000.000;139.882.368
Secretaría de Desarrollo Económico;110000116 ;150190 ; 16PP6-DESARROLLO EMPRESARIAL ;300.000.000;298.352.315
Secretaría de Desarrollo Económico;110000116 ;150242 ; 16PP6-FORMACIÓN PARA EL TRABA;400.000.000;399.648.465
Secretaría de Desarrollo Económico;110000116 ;150243 ; 16PP7-FORMACIÓN PARA EL TRABA;299.416.396;299.155.349
Secretaría de Desarrollo Económico;110000116 ;150192 ; 16PP8-DESARROLLO EMPRESARIAL ;150.000.000;149.176.157
Secretaría de Desarrollo Económico;110000116 ;150244 ; 16PP8-FORMACIÓN PARA EL TRABA;110.000.000;109.909.357
Secretaría de Desarrollo Económico;110000116 ;150193 ; 16PP9-DESARROLLO EMPRESARIAL ;250.000.000;248.626.929
Secretaría de Desarrollo Económico;110000116 ;150194 ; 16PP10-DESARROLLO EMPRESARIAL;502.537.500;499.777.421
Secretaría de Desarrollo Económico;110000116 ;150195 ; 16PP11-DESARROLLO EMPRESARIAL;350.000.000;348.077.701
Secretaría de Desarrollo Económico;110000116 ;150245 ; 16PP11-FORMACIÓN PARA EL TRAB;78.257.711;78.195.624
Secretaría de Desarrollo Económico;110000116 ;150196 ; 16PP13-DESARROLLO EMPRESARIAL;150.000.000;149.176.157
Secretaría de Desarrollo Económico;110000116 ;150230 ; 16PP13-DLLO ECON PARA VÍCTIMA;150.000.000;149.176.157
Secretaría de Desarrollo Económico;110000116 ;150197 ; 16PP14-DESARROLLO EMPRESARIAL;150.000.000;149.176.157
Secretaría de Desarrollo Económico;110000116 ;150246 ; 16PP14-FORMACIÓN PARA EL TRAB;100.000.000;99.918.353
Secretaría de Desarrollo Económico;110000116 ;150198 ; 16PP15-DESARROLLO EMPRESARIAL;400.000.000;397.803.086
Secretaría de Desarrollo Económico;110000116 ;150247 ; 16PP15-FORMACIÓN PARA EL TRAB;100.000.000;99.918.353
Secretaría de Desarrollo Económico;110000116 ;150199 ; 16PP16-DESARROLLO EMPRESARIAL;356.569.348;354.610.966
Secretaría de Desarrollo Económico;110000116 ;150200 ; 16PP60-DESARROLLO EMPRESARIAL;200.000.000;198.901.543
Secretaría de Desarrollo Económico;110000116 ;150201 ; 16PP70-DESARROLLO EMPRESARIAL;50.000.000;49.725.386
Secretaría de Desarrollo Económico;110000116 ;150248 ; 16PP70-FORMACIÓN PARA EL TRAB;70.000.000;69.945.342
Secretaría de Desarrollo Económico;110000116 ;150249 ; 16PP80-FORMACIÓN PARA EL TRAB;50.000.000;49.963.334
Secretaría de Desarrollo Económico;110000116 ;150250 ; 16PP80-DESARROLLO EMPRESARIAL;200.000.000;198.901.543
Secretaría de Desarrollo Económico;110000116 ;120261 ; Fortalecimiento de empresas r;141.957.248;141.957.248
Secretaría de Desarrollo Económico;110000116 ;120249 ; Inversión CTI  y emprendimien;3.000.000.000;64.960.000
Secretaría de Desarrollo Económico;110000116 ;120263 ; Medellín Inteligente  dllo co;200.000.000;150.000.000
Secretaría de Desarrollo Económico;110000116 ;120264 ; Medellín Inteligenteuso y apr;400.000.000;240.782.744
Secretaría de Desarrollo Económico;110000116 ;120294 ; Medellín Digital Para El Desa;1.810.000.000;1.769.304.259
Secretaría de Desarrollo Económico;110000116 ;150478 ; GESTION DE EVENTOS INTERNACIO;500.000.000;500.000.000
Secretaría de Desarrollo Económico;110000116 ;120235 ; Banco de los pobres - Banco d;900.000.000;766.127.452
Secretaría de Desarrollo Económico;110000116 ;120247 ; Fortalecimiento Empresarial d;3.476.981.310;3.476.981.310
Secretaría de Desarrollo Económico;110000116 ;120253 ; Apoyo Ferias y Eventos Nacion;0;0
Secretaría de Desarrollo Económico;110000116 ;120252 ; Gestión de  cooperación nacio;0;0
Secretaría de Desarrollo Económico;110000116 ;120248 ; Implementación Plan de Desarr;250.000.000;249.999.999
Secretaría de Desarrollo Económico;110000116 ;120254 ; Merchandising de Ciudad;0;0
Secretaría de Desarrollo Económico;110000116 ;120255 ; Promoción de corredores gastr;0;0
Secretaría de Desarrollo Económico;110000116 ;120256 ; Prom Ciudad  mercado local, n;2.466.642.543;2.387.850.935
Secretaría de Desarrollo Económico;110000116 ;120258 ; Gestión para la atracción de ;0;0
Secretaría de Desarrollo Económico;110000116 ;120259 ; Parque ecológico y campesino;174.120.848;174.120.848
Secretaría de Desarrollo Económico;110000116 ;150229 ; 16PP60-SUMIN  APOYO A LA PROD;400.000.000;0
Secretaría de Desarrollo Económico;110000116 ;150314 ; 16PP70-ASISTENCIA TÉCNICA  PR;70.000.000;0
Secretaría de Desarrollo Económico;110000116 ;150315 ; 16PP80-AT  MEJORAMIENTO PROD.;472.500.000;0
Secretaría de Desarrollo Económico;110000116 ;150316 ; 16PP90-FOM PRODUCCIÓN AGROPEC;590.876.514;0
Secretaría de Desarrollo Económico;110000116 ;150313 ; 16PP50-FOMENTO A LA PRODUCCIÓ;185.000.000;0
Secretaría de Desarrollo Económico;110000116 ;120251 ; Asistencia técnica dllo empre;1;0
Secretaría de Desarrollo Económico;110002106 ;080258 ; PROM LA CIUD ANTE ACTORES NAL;1;0
Secretaría de Desarrollo Económico;110009705 ;040493 ; Proyectos productivos para po;9.267.465;0
Secretaría de Desarrollo Económico;110009707 ;040493 ; Proyectos productivos para po;37.203.500;0
Secretaría de Desarrollo Económico;110009906 ;040493 ; Proyectos productivos para po;25.792.108;0
Secretaría de Desarrollo Económico;110016813 ;120242 ; CEDEZO para asistencia empres;1;0
Secretaría de Desarrollo Económico;110018114 ;130621 ; MCV-Fondo TIC;5.903.697;5.903.697
Secretaría de Desarrollo Económico;110018115 ;130621 ; MCV-Fondo TIC;59.945.287;59.945.286
Secretaría de Desarrollo Económico;110018116 ;130621 ; MCV-Fondo TIC;435.047.586;363.696.049
Secretaría de Desarrollo Económico;110070113 ;120235 ; Banco de los pobres - Banco d;98.917.083;98.917.083
Secretaría de Desarrollo Económico;110070114 ;120235 ; Banco de los pobres - Banco d;2.785.120.678;2.785.120.678
Secretaría de Desarrollo Económico;110070114 ;130682 ; JV-13 Dllo economico,social y;0;0
Secretaría de Desarrollo Económico;110070114 ;130430 ; JV-16 Apoyo y Creacion Empres;0;0
Secretaría de Desarrollo Económico;110070114 ;130693 ; JVE-50 Complejo Agroindustria;0;0
Secretaría de Desarrollo Económico;110070115 ;120261 ; Fortalecimiento de empresas r;1.035.093.089;1.016.000.000
Secretaría de Desarrollo Económico;110070115 ;120242 ; CEDEZO para asistencia empres;0;0
Secretaría de Desarrollo Económico;110070115 ;120244 ; Jóvenes por la vida,  estrate;0;0
Secretaría de Desarrollo Económico;110070115 ;120294 ; Medellín Digital Para El Desa;0;0
Secretaría de Desarrollo Económico;110070115 ;150478 ; GESTION DE EVENTOS INTERNACIO;671.481.600;671.481.600
Secretaría de Desarrollo Económico;110070115 ;120235 ; Banco de los pobres - Banco d;115.962.239;115.962.239
Secretaría de Desarrollo Económico;110070115 ;120253 ; Apoyo Ferias y Eventos Nacion;28.518.400;28.518.400
Secretaría de Desarrollo Económico;110070115 ;130439 ; Reconocimiento de la població;600.000.000;300.000.000
Secretaría de Desarrollo Económico;110070116 ;120261 ; Fortalecimiento de empresas r;206.011.884;125.062.895
Secretaría de Desarrollo Económico;110070116 ;120242 ; CEDEZO para asistencia empres;2.701.663.628;2.405.299.422
Secretaría de Desarrollo Económico;110070116 ;120244 ; Jóvenes por la vida,  estrate;970.000.000;942.929.460
Secretaría de Desarrollo Económico;110070116 ;120247 ; Fortalecimiento Empresarial d;600.000.000;500.000.000
Secretaría de Desarrollo Económico;110070116 ;120253 ; Apoyo Ferias y Eventos Nacion;2.307.231.399;2.307.231.398
Secretaría de Desarrollo Económico;110070116 ;120256 ; Prom Ciudad  mercado local, n;5.000.000.000;4.999.999.999
Secretaría de Desarrollo Económico;110070116 ;120258 ; Gestión para la atracción de ;1.666.359.621;1.666.359.621
Secretaría de Desarrollo Económico;110070116 ;120259 ; Parque ecológico y campesino;350.000.000;350.000.000
Secretaría de Desarrollo Económico;110070116 ;130439 ; Reconocimiento de la població;292.292.361;290.832.863
Secretaría de Desarrollo Económico;110090112 ;120258 ; Gestión para la atracción de ;15.411.397;15.411.397
Secretaría de Desarrollo Económico;110090113 ;130340 ; JVE-80 Apoy unida productiv f;0;0
Secretaría de Desarrollo Económico;110090113 ;120245 ; Formación Adultos Habilitados;0;0
Secretaría de Desarrollo Económico;110090113 ;120258 ; Gestión para la atracción de ;252.994.367;252.994.367
Secretaría de Desarrollo Económico;110090114 ;120243 ; Apoyo  unidades productivas f;0;0
Secretaría de Desarrollo Económico;110090114 ;120245 ; Formación Adultos Habilitados;0;0
Secretaría de Desarrollo Económico;110090114 ;120256 ; Prom Ciudad  mercado local, n;0;0
Secretaría de Desarrollo Económico;110090114 ;120258 ; Gestión para la atracción de ;522.113.223;522.113.223
Secretaría de Desarrollo Económico;110090114 ;120251 ; Asistencia técnica dllo empre;0;0
Secretaría de Desarrollo Económico;110090114 ;130439 ; Reconocimiento de la població;0;0
Secretaría de Desarrollo Económico;110090115 ;130340 ; JVE-80 Apoy unida productiv f;0;0
Secretaría de Desarrollo Económico;110090115 ;120243 ; Apoyo  unidades productivas f;0;0
Secretaría de Desarrollo Económico;110090115 ;120246 ; Operatividad  sist inf labora;0;0
Secretaría de Desarrollo Económico;110090116 ;120261 ; Fortalecimiento de empresas r;657.643.027;547.458.237
Secretaría de Desarrollo Económico;110090116 ;120243 ; Apoyo  unidades productivas f;1.487.379.174;1.487.379.174
Secretaría de Desarrollo Económico;110090116 ;120245 ; Formación Adultos Habilitados;595.000.000;575.998.761
Secretaría de Desarrollo Económico;110090116 ;120249 ; Inversión CTI  y emprendimien;11.732.995.329;10.856.535.273
Secretaría de Desarrollo Económico;110090116 ;120253 ; Apoyo Ferias y Eventos Nacion;214.250.201;214.250.201
Secretaría de Desarrollo Económico;110090116 ;120252 ; Gestión de  cooperación nacio;2.178.125.000;2.178.125.000
Secretaría de Desarrollo Económico;110090116 ;120248 ; Implementación Plan de Desarr;1.000.000.000;1.000.000.000
Secretaría de Desarrollo Económico;110090116 ;120256 ; Prom Ciudad  mercado local, n;1.800.000.000;1.358.835.405
Secretaría de Desarrollo Económico;110090116 ;120246 ; Operatividad  sist inf labora;1.400.000.000;1.311.840.141
Secretaría de Desarrollo Económico;110090116 ;120258 ; Gestión para la atracción de ;364.996.392;364.996.392
Secretaría de Desarrollo Económico;110090116 ;120259 ; Parque ecológico y campesino;186.984.125;186.984.125
Secretaría de Desarrollo Económico;110090116 ;130439 ; Reconocimiento de la població;586.094.887;394.815.350
Secretaría de Desarrollo Económico;110818014 ;120251 ; Asistencia técnica dllo empre;1.474.877.727;0
Secretaría de Desarrollo Económico;110818015 ;120251 ; Asistencia técnica dllo empre;1.678.635.000;0
Secretaría de Desarrollo Económico;110818016 ;120260 ; Territorio rural desarrollo s;412.000.000;0
Secretaría de Desarrollo Económico;110818016 ;120251 ; Asistencia técnica dllo empre;1.126.214.139;0
Secretaría de Desarrollo Económico;111090116 ;120251 ; Asistencia técnica dllo empre;398.393.187;398.393.187
Secretaría de Desarrollo Económico;150000116 ;120261 ; Fortalecimiento de empresas r;8.042.752;8.042.752
Secretaría de Desarrollo Económico;150000116 ;120256 ; Prom Ciudad  mercado local, n;28.357.457;28.357.457
Secretaría de Desarrollo Económico;150000116 ;120259 ; Parque ecológico y campesino;25.879.152;25.879.152
Secretaría de Desarrollo Económico;150070115 ;120242 ; CEDEZO para asistencia empres;21;21
Secretaría de Desarrollo Económico;150070115 ;120244 ; Jóvenes por la vida,  estrate;48.982.029;48.982.029
Secretaría de Desarrollo Económico;150070115 ;120259 ; Parque ecológico y campesino;11.104.973;11.104.973
Secretaría de Desarrollo Económico;150070116 ;130439 ; Reconocimiento de la població;7.707.639;7.707.639
Secretaría de Desarrollo Económico;150090115 ;120245 ; Formación Adultos Habilitados;31.569.322;31.569.322
Secretaría de Desarrollo Económico;150090116 ;120249 ; Inversión CTI  y emprendimien;66.480.269;66.480.269
Secretaría de Desarrollo Económico;160000115 ;130366 ; JVE-01 Fortalecimiento empres;6.449.463;6.449.463
Secretaría de Desarrollo Económico;160000115 ;130428 ; JVE-04 Apoy fortaleci empresa;2.990.432;2.990.432
Secretaría de Desarrollo Económico;160000115 ;130286 ; JVE-06 Apoyo unid productivas;2.035.464;2.035.464
Secretaría de Desarrollo Económico;160000115 ;130337 ; JVE-09 Creación redes empres ;58.477.107;58.477.107
Secretaría de Desarrollo Económico;160000115 ;140377 ; 15PP13-FORTALECIMIENTO  Y EMP;81.457.738;81.457.738
Secretaría de Desarrollo Económico;160000115 ;130338 ; JVE-15 Empr produc, competiti;22.732.572;22.732.572
Secretaría de Desarrollo Económico;160000115 ;140228 ; 15PP15-ACOMPAÑAM EMP INTEGRAL;99.627.229;99.627.229
Secretaría de Desarrollo Económico;160000115 ;130340 ; JVE-80 Apoy unida productiv f;166.131.779;166.131.779
Secretaría de Desarrollo Económico;160000115 ;130429 ; JVE-90 Fortalecimiento activi;2.407.126;2.407.126
Secretaría de Desarrollo Económico;160000115 ;140167 ; 15PP90-FORTALECIMIENTO DE UNI;24.158.965;24.158.965
Secretaría de Desarrollo Económico;160000115 ;130288 ; JVE13 -14-Creación Distrito C;1.510.008.361;1.510.008.361
Secretaría de Desarrollo Económico;160000115 ;140257 ; 15PP1-DESARROLLO EMPRESARIAL;197.972.647;197.972.647
Secretaría de Desarrollo Económico;160000115 ;130717 ; JVE-02 crea. redes empr. Inte;120.356.121;120.356.121
Secretaría de Desarrollo Económico;160000115 ;140258 ; 15PP2-DESARROLLO EMPRESARIAL;217.254.452;217.254.452
Secretaría de Desarrollo Económico;160000115 ;130335 ; JVE-03 Foment creació fortale;29.472.966;29.472.966
Secretaría de Desarrollo Económico;160000115 ;130285 ; JVE-05 Gerencia  eca empres d;1.944.955;1.944.955
Secretaría de Desarrollo Económico;160000115 ;140159 ; 15PP5-DESARROLLO EMPRESARIAL ;89.345.420;89.345.420
Secretaría de Desarrollo Económico;160000115 ;140161 ; 15PP6-DESARROLLO EMPRESARIAL;72.449.260;72.449.260
Secretaría de Desarrollo Económico;160000115 ;140259 ; 15PP7-DESARROLLO EMPRESARIAL ;29.796.095;29.796.095
Secretaría de Desarrollo Económico;160000115 ;140260 ; 15PP8-GENERACIÓN DE FUENTES D;99.202.944;99.202.944
Secretaría de Desarrollo Económico;160000115 ;140261 ; 15PP9-GENERACIÓN DE FUENTES D;80.345.420;80.345.420
Secretaría de Desarrollo Económico;160000115 ;140262 ; 15PP10-DESARROLLO EMPRESARIAL;87.209.609;87.209.609
